time_c,ECG data
16.696,2385.355817
16.7,2369.463726
16.704,2404.667724
16.708,2436.407201
16.712,2424.761942
16.716,2382.047758
16.72,2365.41806
16.724,2399.437416
16.728,2433.970861
16.732,2424.672535
16.736,2380.371378
16.74,2359.025462
16.744,2394.341218
16.748,2433.412067
16.752,2421.766808
16.756,2377.242133
16.76,2362.199409
16.764,2398.364532
16.768,2430.729858
16.772,2423.018506
16.776,2385.087596
16.78,2366.490944
16.784,2399.37036
16.788,2425.968936
16.792,2411.28384
16.796,2371.475383
16.8,2358.980758
16.804,2395.235288
16.808,2429.321698
16.812,2424.717239
16.816,2383.835898
16.82,2359.807773
16.824,2397.470462
16.828,2439.067058
16.832,2433.032087
16.836,2389.24502
16.84,2370.849534
16.844,2413.831939
16.848,2453.618044
16.852,2444.476181
16.856,2404.153634
16.86,2393.693017
16.864,2437.211864
16.868,2472.080585
16.872,2461.552913
16.876,2421.319773
16.88,2404.578317
16.884,2439.759963
16.888,2478.495536
16.892,2470.471259
16.896,2423.800817
16.9,2403.505433
16.904,2438.217692
16.908,2479.166088
16.912,2475.656864
16.916,2438.240044
16.92,2417.899956
16.924,2457.440192
16.928,2497.762739
16.932,2486.49746
16.936,2441.503399
16.94,2420.649221
16.944,2458.647187
16.948,2500.109673
16.952,2495.438158
16.956,2452.634567
16.96,2439.044707
16.964,2485.044597
16.968,2530.172769
16.972,2528.339926
16.976,2486.765681
16.98,2466.917332
16.984,2507.262231
16.988,2552.032775
16.992,2532.519702
16.996,2474.025187
17,2448.275977
17.004,2464.682158
17.008,2485.424576
17.012,2470.471259
17.016,2418.637564
17.02,2395.458805
17.024,2426.035991
17.028,2469.264265
17.032,2482.362387
17.036,2449.237102
17.04,2439.715259
17.044,2481.669483
17.048,2517.745199
17.052,2506.47992
17.056,2462.15641
17.06,2439.156465
17.064,2475.075719
17.068,2518.438103
17.072,2514.571251
17.076,2473.533448
17.08,2452.388698
17.084,2488.956152
17.088,2528.608147
17.092,2524.383667
17.096,2479.590771
17.1,2448.141867
17.104,2482.183574
17.108,2524.629536
17.112,2524.048391
17.116,2488.509117
17.12,2499.237955
17.124,2608.537985
17.128,2739.340393
17.132,2768.799993
17.136,2707.019771
17.14,2589.427243
17.144,2373.554095
17.148,2008.125425
17.152,1419.089904
17.156,1099.169385
17.16,1187.011741
17.164,1757.227094
17.168,2460.010643
17.172,2691.328846
17.176,2510.056199
17.18,2378.873811
17.184,2331.376354
17.188,2325.587252
17.192,2314.478435
17.196,2288.170432
17.2,2283.074234
17.204,2321.519234
17.208,2361.998244
17.212,2355.002148
17.216,2307.817615
17.22,2274.714681
17.224,2294.317161
17.228,2323.106208
17.232,2312.466778
17.236,2265.371652
17.24,2226.859597
17.244,2241.857617
17.248,2268.769117
17.252,2257.101507
17.256,2207.838262
17.26,2166.755756
17.264,2181.217334
17.268,2199.836338
17.272,2180.815003
17.276,2122.901633
17.28,2077.102909
17.284,2082.400272
17.288,2098.024142
17.292,2066.597589
17.296,1989.841698
17.3,1930.54252
17.304,1920.394828
17.308,1921.758285
17.312,1874.707863
17.316,1779.556487
17.32,1691.356503
17.324,1661.092241
17.328,1643.367308
17.332,1581.743548
17.336,1475.371596
17.34,1383.528278
17.344,1352.749926
17.348,1335.963766
17.352,1284.666513
17.356,1192.040884
17.36,1121.632889
17.364,1121.945813
17.368,1145.638662
17.372,1148.05265
17.376,1126.125589
17.38,1139.000194
17.384,1229.077724
17.388,1353.174609
17.392,1450.963491
17.396,1518.823387
17.4,1598.775577
17.404,1734.070687
17.408,1876.630113
17.412,1974.977788
17.416,2022.966984
17.42,2065.792926
17.424,2157.748003
17.428,2255.827457
17.432,2300.955629
17.436,2297.021722
17.44,2298.496938
17.444,2347.737831
17.448,2404.801834
17.452,2415.910651
17.456,2385.355817
17.46,2363.540514
17.464,2393.827128
17.468,2441.369288
17.472,2446.554893
17.476,2407.372285
17.48,2376.504526
17.484,2403.661895
17.488,2447.247797
17.492,2444.945567
17.496,2401.024389
17.5,2367.183848
17.504,2390.921401
17.508,2435.088448
17.512,2441.436343
17.516,2403.21486
17.52,2373.151764
17.524,2399.929154
17.528,2440.87755
17.532,2437.591843
17.536,2397.761035
17.54,2368.167325
17.544,2390.429663
17.548,2433.009736
17.552,2437.569492
17.556,2399.996209
17.56,2366.69211
17.564,2388.552116
17.568,2433.300308
17.572,2437.703602
17.576,2398.744511
17.58,2369.530781
17.584,2395.190584
17.588,2439.290576
17.592,2446.331375
17.596,2407.282878
17.6,2374.917552
17.604,2402.141977
17.608,2449.170047
17.612,2456.210846
17.616,2420.313945
17.62,2384.975837
17.624,2404.041875
17.628,2448.343032
17.632,2457.753117
17.636,2424.694887
17.64,2395.682322
17.644,2420.828035
17.648,2468.571361
17.652,2473.578152
17.656,2434.149675
17.66,2399.23625
17.664,2427.265337
17.668,2480.73071
17.672,2489.649056
17.676,2452.209884
17.68,2417.519977
17.684,2437.971823
17.688,2480.954228
17.692,2485.066949
17.696,2446.934873
17.7,2414.413084
17.704,2439.6035
17.708,2483.278809
17.712,2486.609219
17.716,2452.656919
17.72,2424.963108
17.724,2446.107858
17.728,2493.02417
17.732,2505.339981
17.736,2473.399338
17.74,2447.694832
17.744,2470.717129
17.748,2519.175711
17.752,2533.503179
17.756,2502.836585
17.76,2469.599541
17.764,2491.906582
17.768,2546.623653
17.772,2551.58574
17.776,2492.063045
17.78,2443.224483
17.784,2445.146733
17.788,2473.42169
17.792,2484.083472
17.796,2439.648204
17.8,2400.555003
17.804,2413.429608
17.808,2457.551951
17.812,2480.238972
17.816,2456.814344
17.82,2433.747343
17.824,2460.055346
17.828,2505.831719
17.832,2515.241804
17.836,2480.149565
17.84,2438.776486
17.844,2452.79103
17.848,2495.482861
17.852,2508.893908
17.856,2477.690873
17.86,2441.190474
17.864,2461.821134
17.868,2508.804501
17.872,2524.115446
17.876,2492.063045
17.88,2451.919312
17.884,2466.939684
17.888,2514.034809
17.892,2527.915243
17.896,2497.89685
17.9,2485.938667
17.904,2566.740223
17.908,2701.968277
17.912,2756.46183
17.916,2735.5853
17.92,2624.787703
17.924,2418.101122
17.928,2067.826935
17.932,1516.051771
17.936,1106.590164
17.94,1147.739726
17.944,1607.179833
17.948,2316.512444
17.952,2679.303608
17.956,2536.006574
17.96,2364.233418
17.964,2284.974132
17.968,2285.778795
17.972,2301.179147
17.976,2289.355074
17.98,2273.842963
17.984,2296.977019
17.988,2344.541531
17.992,2353.951616
17.996,2318.144121
18,2270.110222
18.004,2271.808955
18.008,2311.349191
18.012,2317.451217
18.016,2270.825478
18.02,2220.221128
18.024,2221.942213
18.028,2254.531056
18.032,2263.091774
18.036,2224.199739
18.04,2169.817945
18.044,2165.615817
18.048,2194.829547
18.052,2191.320323
18.056,2139.710145
18.06,2079.002807
18.064,2067.89399
18.068,2089.955162
18.072,2074.130127
18.076,2011.746408
18.08,1941.494875
18.084,1910.694171
18.088,1908.36959
18.092,1877.23361
18.096,1796.834385
18.1,1700.92305
18.104,1649.80461
18.108,1632.459656
18.112,1586.884449
18.116,1492.001294
18.12,1387.618648
18.124,1332.588653
18.128,1317.031839
18.132,1279.994998
18.136,1202.054465
18.14,1123.689249
18.144,1101.941002
18.148,1127.533749
18.152,1137.502627
18.156,1121.230557
18.16,1121.14115
18.164,1189.135157
18.168,1312.337972
18.172,1422.956756
18.176,1494.50469
18.18,1561.291702
18.184,1678.258381
18.188,1832.418362
18.192,1956.179971
18.196,2019.211891
18.2,2054.594702
18.204,2128.176645
18.208,2224.244442
18.212,2286.136423
18.216,2294.965362
18.22,2291.389083
18.224,2325.453141
18.228,2391.949581
18.232,2422.705582
18.236,2397.224593
18.24,2361.484153
18.244,2375.901029
18.248,2428.271166
18.252,2449.21475
18.256,2419.218709
18.26,2379.499659
18.264,2385.646389
18.268,2426.773599
18.272,2448.208922
18.276,2425.074866
18.28,2383.299456
18.284,2388.35095
18.288,2429.835788
18.292,2450.891131
18.296,2424.694887
18.3,2383.187697
18.304,2388.574468
18.308,2432.67446
18.312,2450.533503
18.316,2420.068076
18.32,2378.113851
18.324,2383.902953
18.328,2434.462599
18.332,2459.72007
18.336,2430.416933
18.34,2388.797985
18.344,2394.028293
18.348,2440.989308
18.352,2461.463506
18.356,2434.328489
18.36,2389.490889
18.364,2392.642485
18.368,2441.793971
18.372,2465.35271
18.376,2438.530617
18.38,2399.280953
18.384,2409.115721
18.388,2452.120477
18.392,2472.505268
18.396,2446.286672
18.4,2405.852366
18.404,2412.155558
18.408,2454.646224
18.412,2476.036844
18.416,2452.299291
18.42,2411.485006
18.424,2415.575375
18.428,2466.179724
18.432,2492.957114
18.436,2472.102937
18.44,2428.606442
18.444,2428.785256
18.448,2477.310893
18.452,2501.942516
18.456,2482.474146
18.46,2444.632643
18.464,2442.620986
18.468,2485.134004
18.472,2509.206833
18.476,2485.692797
18.48,2443.82798
18.484,2442.03984
18.488,2488.218545
18.492,2516.717019
18.496,2494.521736
18.5,2449.550027
18.504,2444.230311
18.508,2489.961981
18.512,2521.99203
18.516,2505.742312
18.52,2464.123364
18.524,2466.827925
18.528,2520.96385
18.532,2553.284473
18.536,2536.095981
18.54,2498.701513
18.544,2497.047484
18.548,2541.527455
18.552,2576.239714
18.556,2556.391365
18.56,2497.405111
18.564,2480.954228
18.568,2511.620821
18.572,2516.98524
18.576,2480.909524
18.58,2429.187587
18.584,2420.76098
18.588,2467.431422
18.592,2493.493556
18.596,2478.719053
18.6,2448.678309
18.604,2455.137963
18.608,2510.100902
18.612,2540.231054
18.616,2514.146568
18.62,2467.029091
18.624,2468.124326
18.628,2514.593603
18.632,2538.577025
18.636,2513.587774
18.64,2468.996044
18.644,2468.928989
18.648,2512.649001
18.652,2541.952138
18.656,2523.646059
18.66,2479.456661
18.664,2475.790975
18.668,2521.634402
18.672,2550.289339
18.676,2531.357411
18.68,2489.425539
18.684,2494.588792
18.688,2574.89861
18.692,2682.343445
18.696,2740.972071
18.7,2734.825341
18.704,2727.337507
18.708,2658.82941
18.712,2393.134224
18.716,1913.443436
18.72,1271.0543
18.724,1060.120888
18.728,1297.250545
18.732,1906.000305
18.736,2513.990106
18.74,2622.999564
18.744,2464.101012
18.748,2388.038026
18.752,2337.388973
18.756,2294.540679
18.76,2263.471754
18.764,2280.503783
18.768,2342.485171
18.772,2382.986532
18.776,2359.450145
18.78,2308.957554
18.784,2295.032417
18.788,2330.68345
18.792,2349.861246
18.796,2322.435656
18.8,2268.903228
18.804,2249.121934
18.808,2280.816708
18.812,2300.955629
18.816,2272.457155
18.82,2215.817835
18.824,2196.640038
18.828,2226.166693
18.832,2238.102524
18.836,2202.585602
18.84,2140.380697
18.844,2111.099912
18.848,2128.891901
18.852,2137.139694
18.856,2093.598496
18.86,2016.12735
18.864,1974.217829
18.868,1977.81646
18.872,1965.612407
18.876,1904.569793
18.88,1811.363019
18.884,1745.850056
18.888,1728.572157
18.892,1698.419654
18.896,1619.205072
18.9,1514.487149
18.904,1439.966433
18.908,1418.307593
18.912,1388.356255
18.916,1311.80153
18.92,1211.308087
18.924,1153.998214
18.928,1159.809668
18.932,1163.028319
18.936,1131.177083
18.94,1090.38515
18.944,1101.359856
18.948,1187.101148
18.952,1284.577106
18.956,1354.739231
18.96,1406.930555
18.964,1499.980867
18.968,1647.189456
18.972,1788.519536
18.976,1877.010092
18.98,1928.374401
18.984,2003.453911
18.988,2119.504168
18.992,2216.980126
18.996,2258.666129
19,2260.431917
19.004,2281.599019
19.008,2344.921511
19.012,2400.085616
19.016,2403.192509
19.02,2373.084709
19.024,2366.557999
19.028,2409.428645
19.032,2448.767716
19.036,2442.620986
19.04,2399.303305
19.044,2386.585162
19.048,2425.991288
19.052,2459.340091
19.056,2450.265282
19.06,2403.192509
19.064,2386.585162
19.068,2426.348916
19.072,2460.122402
19.076,2442.889207
19.08,2396.956372
19.084,2383.835898
19.088,2427.04182
19.092,2463.028129
19.096,2449.818248
19.1,2403.08075
19.104,2385.691093
19.108,2424.404314
19.112,2457.775469
19.116,2444.319718
19.12,2400.622058
19.124,2388.418006
19.128,2432.406239
19.132,2469.554838
19.136,2462.089355
19.14,2417.162349
19.144,2397.626924
19.148,2433.926157
19.152,2470.73948
19.156,2460.323567
19.16,2418.481102
19.164,2406.075884
19.168,2445.102029
19.172,2479.590771
19.176,2464.905675
19.18,2424.404314
19.184,2408.288706
19.188,2443.984442
19.192,2484.262286
19.196,2477.422652
19.2,2429.99225
19.204,2414.793064
19.208,2457.529599
19.212,2497.181594
19.216,2489.112614
19.22,2446.152561
19.224,2430.327526
19.228,2469.57719
19.232,2511.643173
19.236,2499.394417
19.24,2453.95332
19.244,2435.982518
19.248,2476.081547
19.252,2516.73937
19.256,2509.676219
19.26,2463.497515
19.264,2445.347899
19.268,2487.413882
19.272,2526.775304
19.276,2516.828777
19.28,2473.287579
19.284,2455.182666
19.288,2490.744292
19.292,2526.484731
19.296,2517.186405
19.3,2472.505268
19.304,2455.584998
19.308,2490.923106
19.312,2530.195121
19.316,2526.618841
19.32,2482.563553
19.324,2464.592751
19.328,2500.489652
19.332,2545.550769
19.336,2541.706269
19.34,2506.502271
19.344,2496.041655
19.348,2538.487618
19.352,2574.831554
19.356,2571.635255
19.36,2533.950214
19.364,2500.668466
19.368,2515.286507
19.372,2545.059031
19.376,2515.331211
19.38,2456.814344
19.384,2431.601576
19.388,2460.681195
19.392,2500.176728
19.396,2487.100957
19.4,2446.867817
19.404,2443.358593
19.408,2495.415806
19.412,2544.500237
19.416,2541.013365
19.42,2494.499385
19.424,2472.192344
19.428,2508.044542
19.432,2543.270891
19.436,2532.296185
19.44,2488.844393
19.444,2468.81723
19.448,2506.949306
19.452,2547.808295
19.456,2544.746106
19.46,2502.523661
19.464,2478.875515
19.468,2514.437141
19.472,2560.772307
19.476,2559.900589
19.48,2517.253461
19.484,2493.471204
19.488,2532.005612
19.492,2592.780005
19.496,2646.446544
19.5,2701.275373
19.504,2736.054687
19.508,2790.145909
19.512,2776.488993
19.516,2577.178487
19.52,2152.227122
19.524,1556.351966
19.528,1124.98565
19.532,1175.992331
19.536,1588.225554
19.54,2250.127763
19.544,2639.964538
19.548,2585.783909
19.552,2489.067911
19.556,2385.355817
19.56,2293.087815
19.564,2264.812859
19.568,2319.082894
19.572,2385.154651
19.576,2401.53848
19.58,2365.127488
19.584,2337.053697
19.588,2360.54538
19.592,2392.866003
19.596,2379.030273
19.6,2326.615432
19.604,2293.601906
19.608,2317.697086
19.612,2350.241226
19.616,2339.132409
19.62,2291.456138
19.624,2253.100545
19.628,2270.780774
19.632,2295.635914
19.636,2275.876972
19.64,2217.315402
19.644,2175.919971
19.648,2187.788747
19.652,2207.659448
19.656,2184.815965
19.66,2122.365191
19.664,2067.581066
19.668,2059.623845
19.672,2061.74726
19.676,2022.587004
19.68,1943.908864
19.684,1869.67872
19.688,1838.766258
19.692,1816.950955
19.696,1753.360242
19.7,1647.50238
19.704,1553.692109
19.708,1519.985678
19.712,1497.790396
19.716,1430.176369
19.72,1328.811208
19.724,1247.361451
19.728,1222.685125
19.732,1218.505349
19.736,1182.541392
19.74,1126.416162
19.744,1091.972124
19.748,1130.528883
19.752,1202.769721
19.756,1251.898855
19.76,1284.241829
19.764,1353.286368
19.768,1485.54164
19.772,1636.795895
19.776,1746.766477
19.78,1807.987906
19.784,1869.03052
19.788,1984.499631
19.792,2114.78795
19.796,2192.192041
19.8,2213.96264
19.804,2234.347431
19.808,2306.208289
19.812,2377.644465
19.816,2400.443244
19.82,2380.505488
19.824,2368.681415
19.828,2408.98161
19.832,2458.513076
19.836,2466.559704
19.84,2432.160369
19.844,2403.237212
19.848,2427.17593
19.852,2460.837658
19.856,2461.798783
19.86,2426.728896
19.864,2395.458805
19.868,2418.97284
19.872,2460.770602
19.876,2459.943588
19.88,2424.471369
19.884,2392.374264
19.888,2418.123474
19.892,2462.961073
19.896,2465.263303
19.9,2427.801779
19.904,2398.096311
19.908,2420.626869
19.912,2462.782259
19.916,2467.431422
19.92,2424.851349
19.924,2394.207107
19.928,2415.240099
19.932,2455.562646
19.936,2456.367309
19.94,2419.419875
19.944,2391.234325
19.948,2419.017544
19.952,2462.379928
19.956,2470.672425
19.96,2437.54714
19.964,2403.21486
19.968,2428.874663
19.972,2473.756966
19.976,2480.238972
19.98,2442.03984
19.984,2405.181814
19.988,2427.153579
19.992,2468.549009
19.996,2479.926047
20,2447.761887
20.004,2419.710448
20.008,2449.058288
20.012,2499.282658
20.016,2501.182556
20.02,2453.975672
20.024,2415.977706
20.028,2448.231274
20.032,2504.982353
20.036,2517.007591
20.04,2479.635475
20.044,2450.220579
20.048,2476.416823
20.052,2517.789902
20.056,2522.327307
20.06,2480.35073
20.064,2442.553931
20.068,2465.576227
20.072,2520.807388
20.076,2528.071705
20.08,2489.17967
20.084,2454.936797
20.088,2473.242876
20.092,2518.594565
20.096,2528.719905
20.1,2498.522699
20.104,2474.941608
20.108,2499.841452
20.112,2539.359336
20.116,2549.462324
20.12,2523.467246
20.124,2496.153414
20.128,2521.522644
20.132,2567.299016
20.136,2571.523496
20.14,2512.984277
20.144,2470.895943
20.148,2486.251591
20.152,2508.960963
20.156,2497.89685
20.16,2453.171009
20.164,2419.889262
20.168,2439.894073
20.172,2484.798728
20.176,2512.984277
20.18,2494.655847
20.184,2479.724882
20.188,2505.295277
20.192,2549.775249
20.196,2553.329176
20.2,2508.201004
20.204,2470.761832
20.208,2497.829795
20.212,2546.109563
20.216,2556.436069
20.22,2517.11935
20.224,2479.277847
20.228,2493.135928
20.232,2535.17956
20.236,2549.015289
20.24,2521.030905
20.244,2483.658789
20.248,2503.261269
20.252,2547.115391
20.256,2556.391365
20.26,2524.204853
